identifiant,type_anomalie,colonne_concernee,valeur
1030083622,Écart estimation > 10 %,estimation_totale_kg,-70.0836820083682
1030083624,Écart estimation > 10 %,estimation_totale_kg,72.93023255813952
1030083625,Écart estimation > 10 %,estimation_totale_kg,-67.72428884026257
1030090921,Écart estimation > 10 %,estimation_totale_kg,-13.957934990439771
1030090928,Écart estimation > 10 %,estimation_totale_kg,-33.177570093457945
1030090934,Écart estimation > 10 %,estimation_totale_kg,10.662080825451419
1030090951,Écart estimation > 10 %,estimation_totale_kg,-29.873125720876587
1030090974,Écart estimation > 10 %,estimation_totale_kg,16.449511400651463
1030092262,Écart estimation > 10 %,estimation_totale_kg,-10.2776294714362
1030102667,Écart estimation > 10 %,estimation_totale_kg,-10.5850826261724
1030102670,Écart estimation > 10 %,estimation_totale_kg,16.377440347071584
1030102671,Écart estimation > 10 %,estimation_totale_kg,-27.961630695443645
1030102673,Écart estimation > 10 %,estimation_totale_kg,-71.59316646801747
1030102674,Écart estimation > 10 %,estimation_totale_kg,-39.795918367346935
1030102810,Écart estimation > 10 %,estimation_totale_kg,-10.10477299185099
1030102814,Écart estimation > 10 %,estimation_totale_kg,10.144927536231885
1030111516,Écart estimation > 10 %,estimation_totale_kg,-70.63663923776527
1030111519,Écart estimation > 10 %,estimation_totale_kg,-94.01340996168582
1030111521,Écart estimation > 10 %,estimation_totale_kg,-31.98160535117057
1030111525,Écart estimation > 10 %,estimation_totale_kg,25.483599663582844
1030111526,Écart estimation > 10 %,estimation_totale_kg,-22.573277502854967
1030111527,Écart estimation > 10 %,estimation_totale_kg,12.587412587412588
1030111532,Écart estimation > 10 %,estimation_totale_kg,-18.2475884244373
1030111536,Écart estimation > 10 %,estimation_totale_kg,25.462459194776933
1030111537,Écart estimation > 10 %,estimation_totale_kg,-38.57911123690914
1030111539,Écart estimation > 10 %,estimation_totale_kg,-50.7485689123734
1030111540,Écart estimation > 10 %,estimation_totale_kg,-97.268953462967
1030111543,Écart estimation > 10 %,estimation_totale_kg,255.03080082135523
1030111545,Écart estimation > 10 %,estimation_totale_kg,-43.134171907756816
1030111547,Écart estimation > 10 %,estimation_totale_kg,31.749460043196542
1030111552,Écart estimation > 10 %,estimation_totale_kg,-55.71521881123449
1030112334,Écart estimation > 10 %,estimation_totale_kg,-44.48343079922027
1030112336,Écart estimation > 10 %,estimation_totale_kg,-44.63243873978996
1030112344,Écart estimation > 10 %,estimation_totale_kg,91.592005513439
1030112440,Écart estimation > 10 %,estimation_totale_kg,-48.57864813644978
1030112444,Écart estimation > 10 %,estimation_totale_kg,-15.785256410256409
1030121682,Écart estimation > 10 %,estimation_totale_kg,-56.567957479119215
1030121689,Écart estimation > 10 %,estimation_totale_kg,-56.224489795918366
1030121693,Écart estimation > 10 %,estimation_totale_kg,-19.01294498381877
1030121694,Écart estimation > 10 %,estimation_totale_kg,13.785790031813361
1030121696,Écart estimation > 10 %,estimation_totale_kg,-25.091671031953904
1030121698,Écart estimation > 10 %,estimation_totale_kg,122.66435986159169
1030121703,Écart estimation > 10 %,estimation_totale_kg,-26.24113475177305
1030121706,Écart estimation > 10 %,estimation_totale_kg,-58.25
1030121707,Écart estimation > 10 %,estimation_totale_kg,58.97435897435898
1030121708,Écart estimation > 10 %,estimation_totale_kg,-23.324396782841823
1030121711,Écart estimation > 10 %,estimation_totale_kg,-13.745980707395496
1030121713,Écart estimation > 10 %,estimation_totale_kg,-44.76948279897028
1030121716,Écart estimation > 10 %,estimation_totale_kg,85.71428571428571
1030121717,Écart estimation > 10 %,estimation_totale_kg,17.72151898734177
1030121718,Écart estimation > 10 %,estimation_totale_kg,-17.406749555950267
1030121719,Écart estimation > 10 %,estimation_totale_kg,-10.133542812254518
1030121721,Écart estimation > 10 %,estimation_totale_kg,-75.85924713584288
1030121722,Écart estimation > 10 %,estimation_totale_kg,-49.52092788703984
1030121724,Écart estimation > 10 %,estimation_totale_kg,-20.03439380911436
1030121725,Écart estimation > 10 %,estimation_totale_kg,-26.451138868479056
1030121726,Écart estimation > 10 %,estimation_totale_kg,-29.64989059080963
1030121729,Écart estimation > 10 %,estimation_totale_kg,-46.301164100638374
1030121730,Écart estimation > 10 %,estimation_totale_kg,-11.614497528830313
1030121732,Écart estimation > 10 %,estimation_totale_kg,-29.107648725212464
1030121733,Écart estimation > 10 %,estimation_totale_kg,-22.59810554803789
1030121740,Écart estimation > 10 %,estimation_totale_kg,118.31501831501832
1030121741,Écart estimation > 10 %,estimation_totale_kg,-65.70743405275779
1030121743,Écart estimation > 10 %,estimation_totale_kg,-44.43005181347151
1030121744,Écart estimation > 10 %,estimation_totale_kg,66.44649933949802
1030121747,Écart estimation > 10 %,estimation_totale_kg,103.04942166140904
1030122109,Écart estimation > 10 %,estimation_totale_kg,-84.43718905472637
1030122111,Écart estimation > 10 %,estimation_totale_kg,-26.12160566706021
1030122114,Écart estimation > 10 %,estimation_totale_kg,-48.16157431382703
1030122115,Écart estimation > 10 %,estimation_totale_kg,194.56342668863263
1030122116,Écart estimation > 10 %,estimation_totale_kg,-67.09618039576623
1030122117,Écart estimation > 10 %,estimation_totale_kg,44.662921348314605
1030122118,Écart estimation > 10 %,estimation_totale_kg,-60.962293124040265
1030122119,Écart estimation > 10 %,estimation_totale_kg,-19.865571321882
1030122121,Écart estimation > 10 %,estimation_totale_kg,37.632338787295474
1030122123,Écart estimation > 10 %,estimation_totale_kg,34.226988382484365
1030122124,Écart estimation > 10 %,estimation_totale_kg,-21.746293245469523
1030122125,Écart estimation > 10 %,estimation_totale_kg,24.7546346782988
1030122724,Écart estimation > 10 %,estimation_totale_kg,-12.977983777520278
1030122725,Écart estimation > 10 %,estimation_totale_kg,-26.515930113052416
1030122726,Écart estimation > 10 %,estimation_totale_kg,-16.875871687587168
1030122727,Écart estimation > 10 %,estimation_totale_kg,11.71875
1030122729,Écart estimation > 10 %,estimation_totale_kg,-35.367231638418076
1030122730,Écart estimation > 10 %,estimation_totale_kg,-53.191489361702125
1030122731,Écart estimation > 10 %,estimation_totale_kg,-17.697841726618705
1030122732,Écart estimation > 10 %,estimation_totale_kg,62.88968824940048
1030122736,Écart estimation > 10 %,estimation_totale_kg,-61.17136659436009
1030122738,Écart estimation > 10 %,estimation_totale_kg,98.71794871794873
1030122739,Écart estimation > 10 %,estimation_totale_kg,187.72635814889335
1030122742,Écart estimation > 10 %,estimation_totale_kg,-30.69862315145334
1030122744,Écart estimation > 10 %,estimation_totale_kg,-34.192360791532444
1030131056,Écart estimation > 10 %,estimation_totale_kg,-16.871921182266007
1030131064,Écart estimation > 10 %,estimation_totale_kg,26.22289460413515
1030131066,Écart estimation > 10 %,estimation_totale_kg,-10.526315789473683
1030132012,Écart estimation > 10 %,estimation_totale_kg,26.708860759493668
1030132015,Écart estimation > 10 %,estimation_totale_kg,-70.99311701081614
1030132016,Écart estimation > 10 %,estimation_totale_kg,-14.268585131894485
1030133291,Écart estimation > 10 %,estimation_totale_kg,-32.96069239091237
1030151584,Écart estimation > 10 %,estimation_totale_kg,10.644257703081232
1030170291,Écart estimation > 10 %,estimation_totale_kg,-11.65129924559933
1030170314,Écart estimation > 10 %,estimation_totale_kg,247.72182254196645
1030180435,Écart estimation > 10 %,estimation_totale_kg,-22.651006711409398
1030182255,Écart estimation > 10 %,estimation_totale_kg,-10.933660933660933
1030193274,Écart estimation > 10 %,estimation_totale_kg,13.813813813813812
1030193275,Écart estimation > 10 %,estimation_totale_kg,-20.8355091383812
1030193277,Écart estimation > 10 %,estimation_totale_kg,-49.32692307692308
1030193285,Écart estimation > 10 %,estimation_totale_kg,-18.788501026694046
1030210839,Écart estimation > 10 %,estimation_totale_kg,40.30274361400189
1030210902,Écart estimation > 10 %,estimation_totale_kg,-19.141104294478527
1030210911,Écart estimation > 10 %,estimation_totale_kg,21.128608923884514
1030213662,Écart estimation > 10 %,estimation_totale_kg,18.11023622047244
1030222018,Écart estimation > 10 %,estimation_totale_kg,22.472783825816485
1030231490,Écart estimation > 10 %,estimation_totale_kg,15.179392824287028
1030231498,Écart estimation > 10 %,estimation_totale_kg,10.644257703081232
1030231510,Écart estimation > 10 %,estimation_totale_kg,-19.387755102040817
1030241624,Écart estimation > 10 %,estimation_totale_kg,-11.824461600975212
1030241636,Écart estimation > 10 %,estimation_totale_kg,-12.292051756007394
1030241644,Écart estimation > 10 %,estimation_totale_kg,-11.04
1030241654,Écart estimation > 10 %,estimation_totale_kg,11.647058823529411
1030241657,Écart estimation > 10 %,estimation_totale_kg,110.33591731266151
1030241658,Écart estimation > 10 %,estimation_totale_kg,11.718034787915776
1030241663,Écart estimation > 10 %,estimation_totale_kg,14.774913428241632
1030241665,Écart estimation > 10 %,estimation_totale_kg,22.60397830018083
1030241666,Écart estimation > 10 %,estimation_totale_kg,14.271555996035678
1030241667,Écart estimation > 10 %,estimation_totale_kg,49.51484857394884
1030241673,Écart estimation > 10 %,estimation_totale_kg,-11.642050390964378
1030242273,Écart estimation > 10 %,estimation_totale_kg,20.024420024420024
1030242275,Écart estimation > 10 %,estimation_totale_kg,109.01185770750988
1030242277,Écart estimation > 10 %,estimation_totale_kg,88.29365079365078
1030243384,Écart estimation > 10 %,estimation_totale_kg,-59.7864768683274
1030243385,Écart estimation > 10 %,estimation_totale_kg,-43.34203655352481
1030243386,Écart estimation > 10 %,estimation_totale_kg,33.449074074074076
1030243387,Écart estimation > 10 %,estimation_totale_kg,42.095238095238095
1030243392,Écart estimation > 10 %,estimation_totale_kg,24.175824175824175
1030251826,Écart estimation > 10 %,estimation_totale_kg,25.806451612903224
1030251830,Écart estimation > 10 %,estimation_totale_kg,18.75
1030251835,Écart estimation > 10 %,estimation_totale_kg,-16.366906474820144
1030251836,Écart estimation > 10 %,estimation_totale_kg,-12.804878048780488
1030251842,Écart estimation > 10 %,estimation_totale_kg,-45.38514920194309
1030251853,Écart estimation > 10 %,estimation_totale_kg,-29.822574556436393
1030252595,Écart estimation > 10 %,estimation_totale_kg,-15.2917946467749
1030252597,Écart estimation > 10 %,estimation_totale_kg,22.22222222222222
1030252601,Écart estimation > 10 %,estimation_totale_kg,13.492063492063492
1030252604,Écart estimation > 10 %,estimation_totale_kg,-19.533762057877812
1030252607,Écart estimation > 10 %,estimation_totale_kg,-17.163698777086463
1030252608,Écart estimation > 10 %,estimation_totale_kg,12.09807073954984
1030252612,Écart estimation > 10 %,estimation_totale_kg,-18.56492027334852
1030252614,Écart estimation > 10 %,estimation_totale_kg,-26.40862322390985
1030252616,Écart estimation > 10 %,estimation_totale_kg,-29.66934763181412
1030252624,Écart estimation > 10 %,estimation_totale_kg,-14.475431606905712
1030252628,Écart estimation > 10 %,estimation_totale_kg,-51.28339444735464
1030252630,Écart estimation > 10 %,estimation_totale_kg,-71.8520461699895
1030252631,Écart estimation > 10 %,estimation_totale_kg,-11.68091168091168
1030252633,Écart estimation > 10 %,estimation_totale_kg,-44.32348367029549
1030252635,Écart estimation > 10 %,estimation_totale_kg,19.395866454689983
1030252636,Écart estimation > 10 %,estimation_totale_kg,-55.19528371407516
1030252639,Écart estimation > 10 %,estimation_totale_kg,51.637764932562625
1030252644,Écart estimation > 10 %,estimation_totale_kg,55.00000000000001
1030252647,Écart estimation > 10 %,estimation_totale_kg,-20.80946926307751
1030252650,Écart estimation > 10 %,estimation_totale_kg,-10.011441647597254
1030261778,Écart estimation > 10 %,estimation_totale_kg,-32.62411347517731
1030261779,Écart estimation > 10 %,estimation_totale_kg,10.612244897959183
1030261780,Écart estimation > 10 %,estimation_totale_kg,68.56725146198829
1030261781,Écart estimation > 10 %,estimation_totale_kg,36.63003663003663
1030261783,Écart estimation > 10 %,estimation_totale_kg,-24.53211937278705
1030261786,Écart estimation > 10 %,estimation_totale_kg,72.49602543720191
1030261792,Écart estimation > 10 %,estimation_totale_kg,-52.26130653266332
1030261796,Écart estimation > 10 %,estimation_totale_kg,24.489795918367346
1030261797,Écart estimation > 10 %,estimation_totale_kg,-16.809815950920246
1030261799,Écart estimation > 10 %,estimation_totale_kg,-18.10865191146881
1030261805,Écart estimation > 10 %,estimation_totale_kg,26.293995859213247
1030261807,Écart estimation > 10 %,estimation_totale_kg,-29.965556831228472
1030261810,Écart estimation > 10 %,estimation_totale_kg,-34.408106863196686
1030261812,Écart estimation > 10 %,estimation_totale_kg,11.260253542132737
1030261813,Écart estimation > 10 %,estimation_totale_kg,13.878743608473338
1030261815,Écart estimation > 10 %,estimation_totale_kg,24.85751863217887
1030261819,Écart estimation > 10 %,estimation_totale_kg,-32.671629445822994
1030261821,Écart estimation > 10 %,estimation_totale_kg,-14.96655518394649
1030261822,Écart estimation > 10 %,estimation_totale_kg,131.8421052631579
1030261823,Écart estimation > 10 %,estimation_totale_kg,12.215320910973086
1030262564,Écart estimation > 10 %,estimation_totale_kg,-15.159944367176633
1030262569,Écart estimation > 10 %,estimation_totale_kg,-30.971574034789988
1030262571,Écart estimation > 10 %,estimation_totale_kg,12.81198003327787
1030262572,Écart estimation > 10 %,estimation_totale_kg,12.658846529814271
1030262574,Écart estimation > 10 %,estimation_totale_kg,34.53908984830805
1030262575,Écart estimation > 10 %,estimation_totale_kg,-18.285331547220363
1030262577,Écart estimation > 10 %,estimation_totale_kg,94.26847662141779
1030263746,Écart estimation > 10 %,estimation_totale_kg,-32.12953876349362
1030263747,Écart estimation > 10 %,estimation_totale_kg,162.7906976744186
1030263751,Écart estimation > 10 %,estimation_totale_kg,81.50851581508516
1030263757,Écart estimation > 10 %,estimation_totale_kg,186.51911468812875
1030281748,Écart estimation > 10 %,estimation_totale_kg,-29.874572405929307
1030281749,Écart estimation > 10 %,estimation_totale_kg,-26.93947144075021
1030281751,Écart estimation > 10 %,estimation_totale_kg,37.04617553753965
1030281752,Écart estimation > 10 %,estimation_totale_kg,-63.42592592592593
1030281754,Écart estimation > 10 %,estimation_totale_kg,-10.767246937459705
1030281755,Écart estimation > 10 %,estimation_totale_kg,-10.086812732534105
1030281756,Écart estimation > 10 %,estimation_totale_kg,-28.252980819077244
1030281758,Écart estimation > 10 %,estimation_totale_kg,-39.77142857142857
1030281759,Écart estimation > 10 %,estimation_totale_kg,-38.08710503842869
1030281760,Écart estimation > 10 %,estimation_totale_kg,18.0474697716077
1030281761,Écart estimation > 10 %,estimation_totale_kg,23.74245472837022
1030281762,Écart estimation > 10 %,estimation_totale_kg,-37.32947498966515
1030281764,Écart estimation > 10 %,estimation_totale_kg,27.109886324491907
1030281765,Écart estimation > 10 %,estimation_totale_kg,-13.049853372434017
1030281766,Écart estimation > 10 %,estimation_totale_kg,-22.474645030425965
1030281767,Écart estimation > 10 %,estimation_totale_kg,-22.063621533442088
1030281774,Écart estimation > 10 %,estimation_totale_kg,13.813813813813812
1030281775,Écart estimation > 10 %,estimation_totale_kg,45.10603588907014
1030281776,Écart estimation > 10 %,estimation_totale_kg,21.908471275559883
1030282295,Écart estimation > 10 %,estimation_totale_kg,-21.48014440433213
1030282297,Écart estimation > 10 %,estimation_totale_kg,14.440825190010859
1030282299,Écart estimation > 10 %,estimation_totale_kg,-17.613481924435987
1030282301,Écart estimation > 10 %,estimation_totale_kg,-28.500986193293887
1030282304,Écart estimation > 10 %,estimation_totale_kg,-33.910665451230635
1030282305,Écart estimation > 10 %,estimation_totale_kg,-15.772654645058207
1030282306,Écart estimation > 10 %,estimation_totale_kg,77.40384615384616
1030282307,Écart estimation > 10 %,estimation_totale_kg,18.525179856115106
1030282308,Écart estimation > 10 %,estimation_totale_kg,31.17744610281924
1030282681,Écart estimation > 10 %,estimation_totale_kg,39.787798408488065
1030282686,Écart estimation > 10 %,estimation_totale_kg,-11.854684512428298
1030282691,Écart estimation > 10 %,estimation_totale_kg,-18.367346938775512
1030282697,Écart estimation > 10 %,estimation_totale_kg,-45.092592592592595
1030282699,Écart estimation > 10 %,estimation_totale_kg,24.339622641509433
1030282704,Écart estimation > 10 %,estimation_totale_kg,-40.653153153153156
1030282708,Écart estimation > 10 %,estimation_totale_kg,11.56558533145275
1030282709,Écart estimation > 10 %,estimation_totale_kg,-52.435357787131686
1030282711,Écart estimation > 10 %,estimation_totale_kg,-26.30597014925373
1030282712,Écart estimation > 10 %,estimation_totale_kg,22.07977207977208
1030282714,Écart estimation > 10 %,estimation_totale_kg,-13.979496738117428
1030282721,Écart estimation > 10 %,estimation_totale_kg,-20.447284345047922
1030283216,Écart estimation > 10 %,estimation_totale_kg,-31.42485361093038
1030283218,Écart estimation > 10 %,estimation_totale_kg,-24.48445171849427
1030283225,Écart estimation > 10 %,estimation_totale_kg,-43.008169149447376
1030283226,Écart estimation > 10 %,estimation_totale_kg,-44.350580781415
1030283227,Écart estimation > 10 %,estimation_totale_kg,-16.792929292929294
1030291242,Écart estimation > 10 %,estimation_totale_kg,-49.859747545582046
1030291243,Écart estimation > 10 %,estimation_totale_kg,-12.818096135721019
1030291244,Écart estimation > 10 %,estimation_totale_kg,-36.067297581493165
1030291252,Écart estimation > 10 %,estimation_totale_kg,17.47700394218134
1030291253,Écart estimation > 10 %,estimation_totale_kg,-24.094881398252184
1030291255,Écart estimation > 10 %,estimation_totale_kg,-27.913669064748202
1030291257,Écart estimation > 10 %,estimation_totale_kg,-33.25242718446602
1030291259,Écart estimation > 10 %,estimation_totale_kg,-58.93164847788627
1030291260,Écart estimation > 10 %,estimation_totale_kg,-18.778842740504082
1030291261,Écart estimation > 10 %,estimation_totale_kg,-51.3595166163142
1030291262,Écart estimation > 10 %,estimation_totale_kg,-32.44444444444444
1030291263,Écart estimation > 10 %,estimation_totale_kg,-40.835872877666525
1030291265,Écart estimation > 10 %,estimation_totale_kg,-13.274336283185843
1030291267,Écart estimation > 10 %,estimation_totale_kg,-40.491283676703645
1030291270,Écart estimation > 10 %,estimation_totale_kg,27.504244482173174
1030291275,Écart estimation > 10 %,estimation_totale_kg,-11.11878453038674
1030291277,Écart estimation > 10 %,estimation_totale_kg,13.492063492063492
1030291281,Écart estimation > 10 %,estimation_totale_kg,-15.168539325842698
1030291292,Écart estimation > 10 %,estimation_totale_kg,-28.63247863247863
1030291297,Écart estimation > 10 %,estimation_totale_kg,-11.073446327683616
1030291300,Écart estimation > 10 %,estimation_totale_kg,21.144859813084114
1030291301,Écart estimation > 10 %,estimation_totale_kg,-55.98645737149892
1030291302,Écart estimation > 10 %,estimation_totale_kg,-16.238203709729905
1030291304,Écart estimation > 10 %,estimation_totale_kg,-18.76075731497418
1030291305,Écart estimation > 10 %,estimation_totale_kg,10.22167487684729
1030291306,Écart estimation > 10 %,estimation_totale_kg,31.84996821360458
1030291307,Écart estimation > 10 %,estimation_totale_kg,138.42105263157896
1030291308,Écart estimation > 10 %,estimation_totale_kg,-17.149478563151796
1030292087,Écart estimation > 10 %,estimation_totale_kg,-56.567957479119215
1030292091,Écart estimation > 10 %,estimation_totale_kg,44.171779141104295
1030292094,Écart estimation > 10 %,estimation_totale_kg,-37.40272373540856
1030292095,Écart estimation > 10 %,estimation_totale_kg,-17.07659873506676
1030292098,Écart estimation > 10 %,estimation_totale_kg,-16.886584982720702
1030292502,Écart estimation > 10 %,estimation_totale_kg,-25.906735751295333
1030292503,Écart estimation > 10 %,estimation_totale_kg,-65.40055248618785
1030293126,Écart estimation > 10 %,estimation_totale_kg,-72.9607250755287
1030293133,Écart estimation > 10 %,estimation_totale_kg,-11.5234375
1030293134,Écart estimation > 10 %,estimation_totale_kg,-36.58536585365854
1030293138,Écart estimation > 10 %,estimation_totale_kg,-32.27665706051873
1030293142,Écart estimation > 10 %,estimation_totale_kg,-40.093023255813954
1030293143,Écart estimation > 10 %,estimation_totale_kg,-42.92553191489362
1030293150,Écart estimation > 10 %,estimation_totale_kg,-36.103663985701516
1030293154,Écart estimation > 10 %,estimation_totale_kg,-18.933333333333334
1030301932,Écart estimation > 10 %,estimation_totale_kg,59.29339477726574
1030301933,Écart estimation > 10 %,estimation_totale_kg,-40.428061831153386
1030301934,Écart estimation > 10 %,estimation_totale_kg,-45.709946848899015
1030301937,Écart estimation > 10 %,estimation_totale_kg,-31.97278911564626
1030301938,Écart estimation > 10 %,estimation_totale_kg,-11.669505962521294
1030301941,Écart estimation > 10 %,estimation_totale_kg,-24.03718459495352
1030301943,Écart estimation > 10 %,estimation_totale_kg,-16.374269005847953
1030301946,Écart estimation > 10 %,estimation_totale_kg,-27.802690582959645
1030303371,Écart estimation > 10 %,estimation_totale_kg,-21.941412981045378
1030303372,Écart estimation > 10 %,estimation_totale_kg,-17.341040462427745
1030303377,Écart estimation > 10 %,estimation_totale_kg,27.027027027027028
1030303379,Écart estimation > 10 %,estimation_totale_kg,-44.97041420118343
1030311855,Écart estimation > 10 %,estimation_totale_kg,14.406268836648584
1030311856,Écart estimation > 10 %,estimation_totale_kg,-37.957317073170735
1030311868,Écart estimation > 10 %,estimation_totale_kg,51.00222717149221
1030311870,Écart estimation > 10 %,estimation_totale_kg,-45.46498277841561
1030311875,Écart estimation > 10 %,estimation_totale_kg,36.41851106639839
1030311876,Écart estimation > 10 %,estimation_totale_kg,16.707616707616708
1030311877,Écart estimation > 10 %,estimation_totale_kg,22.60397830018083
1030311880,Écart estimation > 10 %,estimation_totale_kg,58.41121495327103
1030311884,Écart estimation > 10 %,estimation_totale_kg,52.264940997335366
1030311886,Écart estimation > 10 %,estimation_totale_kg,11.647058823529411
1030311887,Écart estimation > 10 %,estimation_totale_kg,-10.012062726176115
1030311888,Écart estimation > 10 %,estimation_totale_kg,32.92765382014875
1030311889,Écart estimation > 10 %,estimation_totale_kg,59.529411764705884
1030311890,Écart estimation > 10 %,estimation_totale_kg,34.052111410601974
1030311903,Écart estimation > 10 %,estimation_totale_kg,-58.04455445544554
1030311911,Écart estimation > 10 %,estimation_totale_kg,49.949748743718594
1030311912,Écart estimation > 10 %,estimation_totale_kg,106.89265536723165
1030311914,Écart estimation > 10 %,estimation_totale_kg,-72.61103633916555
1030311915,Écart estimation > 10 %,estimation_totale_kg,44.66463414634146
1030311919,Écart estimation > 10 %,estimation_totale_kg,-10.238305383936453
1030321949,Écart estimation > 10 %,estimation_totale_kg,-36.90248565965583
1030321952,Écart estimation > 10 %,estimation_totale_kg,38.15513626834382
1030321954,Écart estimation > 10 %,estimation_totale_kg,11.152764761012184
1030321956,Écart estimation > 10 %,estimation_totale_kg,17.8826895565093
1030321961,Écart estimation > 10 %,estimation_totale_kg,30.18335684062059
1030321963,Écart estimation > 10 %,estimation_totale_kg,-25.788288288288285
1030321972,Écart estimation > 10 %,estimation_totale_kg,16.51617757712566
1030321974,Écart estimation > 10 %,estimation_totale_kg,-21.87993680884676
1030321979,Écart estimation > 10 %,estimation_totale_kg,-13.90644753476612
