code_plantation,code_producteur,cooperative,superficie_cacao_ha,surface_calculee_ha,ecart_surface_pct,anomalie_surface
1030010003-P001,1030010003,A,3.1,2.129448779869336,-31.30810387518272,True
1030010008-P001,1030010008,A,0.47,0.8684235220188397,84.77096213166803,True
1030010009-P001,1030010009,A,2.7,3.2674231762392685,21.015673194046972,True
1030010011-P001,1030010011,A,12.59,8.517499692165165,-32.34710331878344,True
1030010012-P001,1030010012,A,5.66,2.509366974397105,-55.66489444528083,True
1030010014-P001,1030010014,A,0.83,0.718910496245106,-13.384277560830604,True
1030010015-P001,1030010015,A,2.37,1.4655285889427072,-38.16335067752291,True
1030010018-P001,1030010018,A,1.87,0.9095415435414715,-51.36141478387854,True
1030010022-P001,1030010022,A,0.86,0.7304153182736582,-15.06798624724904,True
1030010026-P001,1030010026,A,1.38,0.8822219813067904,-36.07087091979779,True
1030010028-P001,1030010028,A,7.26,3.1231030249580756,-56.98205199782266,True
1030010030-P001,1030010030,A,5.9,3.7054097107360415,-37.19644558074506,True
1030010046-P001,1030010046,A,1.4,0.6630169887290581,-52.641643662210136,True
1030010048-P001,1030010048,A,1.4,1.1674111859898262,-16.61348671501241,True
1030010049-P001,1030010049,A,1.6,1.9433419436639687,21.45887147899804,True
1030010050-P001,1030010050,A,3.0,3.91704196116573,30.568065372190993,True
1030010054-P001,1030010054,A,6.2,1.941926502916063,-68.6786047916764,True
1030010069-P001,1030010069,A,1.0,1.213580650996855,21.358065099685497,True
1030010075-P001,1030010075,A,1.2,0.6734633889710226,-43.878050919081446,True
1030010079-P001,1030010079,A,1.44,1.7698316586777731,22.904976297067584,True
1030010088-P001,1030010088,A,2.7,0.8296331242457947,-69.27284725015575,True
1030010096-P001,1030010096,A,1.5,1.1582898279697056,-22.78067813535296,True
1030010100-P001,1030010100,A,2.2,2.590660419726236,17.757291805738,True
1030010101-P001,1030010101,A,2.2,2.6489622419851355,20.40737463568797,True
1030010102-P001,1030010102,A,1.8,0.869381971182977,-51.70100160094573,True
1030010106-P001,1030010106,A,2.6,1.241317296834192,-52.25702704483878,True
1030010111-P001,1030010111,A,1.6,1.0722870272037002,-32.98206079976874,True
1030010114-P001,1030010114,A,1.7,2.0204265928669165,18.84862310981862,True
1030010119-P001,1030010119,A,1.8,2.0285639213464957,12.697995630360866,True
1030010121-P001,1030010121,A,0.4,0.6275076066624613,56.87690166561532,True
1030010122-P001,1030010122,A,4.3,5.312008862116519,23.53508981666324,True
1030010125-P001,1030010125,A,1.1,0.8333259987110234,-24.243091026270605,True
1030010126-P001,1030010126,A,1.6,3.3772360147909253,111.07725092443282,True
1030010127-P001,1030010127,A,1.2,0.917891090104006,-23.50907582466616,True
1030010130-P001,1030010130,A,0.8,1.3710225793453668,71.37782241817084,True
1030010134-P001,1030010134,A,2.5,0.6777711385393334,-72.88915445842667,True
1030010136-P001,1030010136,A,3.4,1.5850620134001723,-53.38052901764199,True
1030010138-P001,1030010138,A,1.9,0.4778872490908578,-74.8480395215338,True
1030010139-P001,1030010139,A,3.2,1.1329493936934965,-64.59533144707824,True
1030010140-P001,1030010140,A,7.0,5.3970384862861644,-22.899450195911935,True
1030010141-P001,1030010141,A,1.7,0.8951523603380931,-47.34397880364158,True
1030010142-P001,1030010142,A,1.5,1.158471721028019,-22.768551931465396,True
1030010148-P001,1030010148,A,0.6,1.2921917825930136,115.36529709883561,True
1030010153-P001,1030010153,A,4.7,7.459768168424346,58.7184716686031,True
1030010160-P001,1030010160,A,4.6,2.892085250638516,-37.12858150785834,True
1030010161-P001,1030010161,A,0.7,0.8670134442411052,23.859063463015033,True
1030010166-P001,1030010166,A,1.6,0.6117115632277079,-61.76802729826826,True
1030010169-P001,1030010169,A,1.2,1.7270987083986946,43.92489236655789,True
1030010170-P001,1030010170,A,1.1,2.5783916753842346,134.39924321674857,True
1030010171-P001,1030010171,A,3.0,2.468447105515803,-17.7184298161399,True
1030010174-P001,1030010174,A,2.1,0.9792366838960764,-53.369681719234464,True
1030010175-P001,1030010175,A,0.9,1.7936155936149112,99.29062151276791,True
1030010182-P001,1030010182,A,2.6,0.4033751394295428,-84.4855715604022,True
1030010185-P001,1030010185,A,3.4,1.633892611520426,-51.94433495528159,True
1030010191-P001,1030010191,A,3.3,1.3231547221486666,-59.90440235913132,True
1030010192-P001,1030010192,A,1.0,1.1110697862640264,11.106978626402642,True
1030010201-P001,1030010201,A,6.7,3.161438942691724,-52.81434413892949,True
1030010203-P001,1030010203,A,1.0,2.5862705195818845,158.62705195818845,True
1030010205-P001,1030010205,A,1.9,1.6968518795077656,-10.692006341696542,True
1030010207-P001,1030010207,A,1.6,2.2433631686021616,40.210198037635095,True
1030010208-P001,1030010208,A,1.4,0.8373959748820061,-40.18600179414242,True
1030010209-P001,1030010209,A,6.9,1.2452980561645253,-81.9522020845721,True
1030010217-P001,1030010217,A,1.6,0.3477642846386436,-78.26473221008479,True
1030010218-P001,1030010218,A,0.9,0.41871315781851953,-53.47631579794228,True
1030010229-P001,1030010229,A,2.8,1.3603995149503878,-51.41430303748614,True
1030012131-P001,1030012131,A,1.2,0.5944953285234583,-50.45872262304514,True
1030012149-P001,1030012149,A,3.5,1.5790336164594616,-54.88475381544396,True
1030012178-P001,1030012178,A,2.7,0.8390507534399904,-68.92404616888925,True
1030012198-P001,1030012198,A,2.8,3.1747772519047177,13.384901853739924,True
1030012868-P001,1030012868,A,1.9,0.895642492975013,-52.860921422367745,True
1030012887-P001,1030012887,A,3.1,2.096159317677894,-32.381957494261485,True
1030012889-P001,1030012889,A,1.5,0.7841672030468663,-47.72218646354225,True
1030012911-P001,1030012911,A,1.7,1.1127905977085297,-34.54172954655707,True
1030012924-P001,1030012924,A,1.6,0.8994690966798038,-43.78318145751226,True
1030012941-P001,1030012941,A,2.7,1.1254634642152526,-58.31616799202769,True
1030012942-P001,1030012942,A,1.5,1.3486342673044838,-10.09104884636775,True
1030012946-P001,1030012946,A,0.9,0.773369342899818,-14.07007301113134,True
1030020231-P001,1030020231,A,1.5,0.8522356179967319,-43.18429213355121,True
1030020232-P001,1030020232,A,2.7,1.7522656067218443,-35.101273825116884,True
1030020233-P001,1030020233,A,1.3,1.110813814152275,-14.552783526748081,True
1030020234-P001,1030020234,A,1.4,2.1557769950947128,53.98407107819377,True
1030020236-P001,1030020236,A,1.7,4.2038361073388515,147.28447690228538,True
1030020239-P001,1030020239,A,3.1,3.524592237884178,13.696523802715413,True
1030020240-P001,1030020240,A,0.9,0.4422024160038284,-50.866398221796835,True
1030020243-P001,1030020243,A,2.3,3.0980929543230005,34.69969366621742,True
1030020244-P001,1030020244,A,3.4,2.9956766293729085,-11.891863841973278,True
1030020246-P001,1030020246,A,1.7,2.3851170552491947,40.301003249952636,True
1030020250-P001,1030020250,A,2.0,2.4533616422719318,22.66808211359659,True
1030020251-P001,1030020251,A,1.9,0.5629191130227266,-70.37267826196175,True
1030020252-P001,1030020252,A,3.5,2.5597113812420624,-26.865389107369648,True
1030020253-P001,1030020253,A,2.5,0.8023182669943918,-67.90726932022433,True
1030020255-P001,1030020255,A,1.5,0.5783441496330985,-61.44372335779343,True
1030020257-P001,1030020257,A,1.2,0.8610401840339449,-28.24665133050459,True
1030020258-P001,1030020258,A,1.6,1.778745143680811,11.171571480050686,True
1030020259-P001,1030020259,A,2.8,2.393886161248195,-14.504065669707316,True
1030020261-P001,1030020261,A,0.6,0.5116808281149758,-14.719861980837356,True
1030020262-P001,1030020262,A,5.1,2.670738214957571,-47.632584020439786,True
1030020266-P001,1030020266,A,2.7,0.33457676819231985,-87.6082678447289,True
1030020268-P001,1030020268,A,1.1,0.46989513518055076,-57.28226043813176,True
1030020269-P001,1030020269,A,1.8,1.4770469183767962,-17.941837867955766,True
1030020270-P001,1030020270,A,3.5,0.6396087762653664,-81.72546353527524,True
1030020271-P001,1030020271,A,2.5,1.3509831876630642,-45.960672493477425,True
1030020272-P001,1030020272,A,1.3,0.7136916171749789,-45.10064483269394,True
1030020274-P001,1030020274,A,1.3,0.9013715185532423,-30.66372934205829,True
1030020276-P001,1030020276,A,2.0,1.275538093919403,-36.223095304029854,True
1030020278-P001,1030020278,A,2.4,2.653312961844279,10.55470674351163,True
1030020280-P001,1030020280,A,0.6,1.1220084567835058,87.00140946391764,True
1030020283-P001,1030020283,A,2.3,1.1435477789502133,-50.28053134999072,True
1030021993-P001,1030021993,A,1.7,1.225760285317663,-27.89645380484335,True
1030021997-P001,1030021997,A,1.1,0.5408800462897628,-50.82908670093066,True
1030021998-P001,1030021998,A,2.9,2.2982043419633658,-20.75157441505635,True
1030022000-P001,1030022000,A,4.7,3.4592950503030857,-26.397977653125835,True
1030022001-P001,1030022001,A,1.9,1.0426565017826006,-45.12334201144207,True
1030022003-P001,1030022003,A,1.6,1.9515975731215887,21.974848320099287,True
1030022004-P001,1030022004,A,1.6,2.012210207927301,25.76313799545632,True
1030022006-P001,1030022006,A,1.6,1.0504983055008743,-34.34385590619536,True
1030022008-P001,1030022008,A,0.9,0.47627620595585196,-47.08042156046089,True
1030022547-P001,1030022547,A,1.2,1.3714661022207857,14.288841851732146,True
1030022551-P001,1030022551,A,2.7,1.8633560214339544,-30.986814020964655,True
1030022554-P001,1030022554,A,1.6,1.1900620452981525,-25.621122168865472,True
1030022555-P001,1030022555,A,2.6,2.116117992787406,-18.610846431253613,True
1030022556-P001,1030022556,A,0.7,0.27916192431312986,-60.1197250981243,True
1030022557-P001,1030022557,A,1.3,0.6444817705209989,-50.424479190692395,True
1030022558-P001,1030022558,A,0.7,0.8623755083016009,23.196501185942996,True
1030022559-P001,1030022559,A,3.3,1.0802732825076016,-67.26444598461813,True
1030022560-P001,1030022560,A,1.4,0.5116385195202369,-63.45439146284022,True
1030022561-P001,1030022561,A,3.9,2.9088585457665506,-25.413883441883318,True
1030023308-P001,1030023308,A,4.1,3.4866734185792367,-14.959184912701536,True
1030023309-P001,1030023309,A,1.0,0.8859513270458761,-11.40486729541239,True
1030023310-P001,1030023310,A,0.9,1.5286700598075322,69.85222886750357,True
1030023311-P001,1030023311,A,1.5,2.9238941207883746,94.92627471922498,True
1030023312-P001,1030023312,A,1.9,3.355139504792331,76.58628972591217,True
1030023314-P001,1030023314,A,1.5,2.2866200470126583,52.44133646751056,True
1030023319-P001,1030023319,A,1.3,0.6151898233657261,-52.67770589494415,True
1030023321-P001,1030023321,A,1.1,0.8587792531587299,-21.92915880375183,True
1030023326-P001,1030023326,A,1.5,2.4514247827327686,63.42831884885124,True
1030023328-P001,1030023328,A,2.4,3.130870560027987,30.45294000116613,True
1030023339-P001,1030023339,A,1.6,1.2661491908195839,-20.865675573776013,True
1030023341-P001,1030023341,A,3.3,2.841450843502657,-13.895428984767962,True
1030023344-P001,1030023344,A,2.3,1.9223923740914048,-16.417722865591085,True
1030023346-P001,1030023346,A,1.1,1.6521699067948845,50.197264254080395,True
1030023347-P001,1030023347,A,7.9,2.2031267219907136,-72.1123199748011,True
1030023348-P001,1030023348,A,1.5,0.326086436655416,-78.26090422297227,True
1030023349-P001,1030023349,A,0.7,1.9590102209504388,179.85860299291986,True
1030030591-P001,1030030591,A,5.3,4.030961362403212,-23.944125237675244,True
1030030592-P001,1030030592,A,1.2,1.0030258886177303,-16.414509281855803,True
1030030593-P001,1030030593,A,0.5,0.24674036199803137,-50.65192760039372,True
1030030594-P001,1030030594,A,0.9,1.0908472079283853,21.20524532537614,True
1030030597-P001,1030030597,A,1.1,1.7414891796457215,58.31719814961103,True
1030030598-P001,1030030598,A,3.5,1.3729402715351828,-60.77313509899478,True
1030030599-P001,1030030599,A,0.6,0.6762665915412046,12.711098590200773,True
1030030600-P001,1030030600,A,4.1,3.14076994217121,-23.39585506899487,True
1030030601-P001,1030030601,A,3.6,1.1062958924140254,-69.26955854405486,True
1030030607-P001,1030030607,A,5.6,3.7164672989926557,-33.634512517988284,True
1030030609-P001,1030030609,A,4.1,2.2731569422852735,-44.557147749139666,True
1030030610-P001,1030030610,A,1.9,0.9328993964295267,-50.900031766867016,True
1030030611-P001,1030030611,A,2.3,1.286763916123131,-44.05374277725517,True
1030030614-P001,1030030614,A,4.5,2.6430788870336666,-41.26491362147407,True
1030030619-P001,1030030619,A,3.3,2.3700053381610666,-28.181656419361612,True
1030030620-P001,1030030620,A,2.1,1.8589024443012152,-11.480835985656421,True
1030030622-P001,1030030622,A,1.3,0.7285678057431665,-43.95632263514104,True
1030030626-P001,1030030626,A,1.0,1.1035721518221016,10.357215182210155,True
1030030630-P001,1030030630,A,1.0,1.111047613223637,11.10476132236371,True
1030030631-P001,1030030631,A,0.3,0.33967156426971656,13.223854756572193,True
1030030632-P001,1030030632,A,0.8,0.20876296683943943,-73.90462914507007,True
1030030635-P001,1030030635,A,0.9,0.6642485317307224,-26.19460758547529,True
1030030642-P001,1030030642,A,3.4,0.9792012649560234,-71.19996279541108,True
1030030645-P001,1030030645,A,2.4,0.3267838354266673,-86.38400685722219,True
1030030646-P001,1030030646,A,1.4,0.7591507917441586,-45.77494344684581,True
1030030650-P001,1030030650,A,1.6,2.511468710544458,56.96679440902863,True
1030030651-P001,1030030651,A,1.9,0.5772054769310221,-69.62076437205147,True
1030030652-P001,1030030652,A,2.3,2.0446104780044,-11.10389226067825,True
1030030653-P001,1030030653,A,4.0,2.6786228067115023,-33.03442983221244,True
1030030654-P001,1030030654,A,1.2,0.8110754734877189,-32.41037720935675,True
1030030658-P001,1030030658,A,0.9,1.377934121793449,53.10379131038323,True
1030030662-P001,1030030662,A,4.6,3.2015945955048117,-30.400117489025824,True
1030030663-P001,1030030663,A,6.0,4.200679454618359,-29.988675756360685,True
1030030664-P001,1030030664,A,4.5,2.3930540460679044,-46.82102119849102,True
1030030666-P001,1030030666,A,0.5,0.6355218941190189,27.10437882380379,True
1030030673-P001,1030030673,A,2.3,1.3701304528697402,-40.4291107447939,True
1030030676-P001,1030030676,A,1.6,0.8799223736855051,-45.004851644655936,True
1030030677-P001,1030030677,A,4.4,1.5700794369021938,-64.31637643404106,True
1030030681-P001,1030030681,A,1.2,0.7200943410471983,-39.99213824606681,True
1030030683-P001,1030030683,A,1.6,0.6679278500381546,-58.25450937261534,True
1030030684-P001,1030030684,A,1.3,0.9331334700941742,-28.220502300448135,True
1030030685-P001,1030030685,A,1.3,0.9111881379958957,-29.908604769546486,True
1030030687-P001,1030030687,A,2.8,0.7683674509139431,-72.55830532450203,True
1030030689-P001,1030030689,A,1.3,0.9375592699173836,-27.880056160201267,True
1030030703-P001,1030030703,A,9.5,4.2961860502764155,-54.77698894445878,True
1030030706-P001,1030030706,A,6.4,3.2657095885439573,-48.97328767900067,True
1030030712-P001,1030030712,A,5.6,3.6763513963183496,-34.35086792288661,True
1030030719-P001,1030030719,A,4.8,2.2984467464574703,-52.11569278213604,True
1030030720-P001,1030030720,A,1.3,0.9075581339370701,-30.18783585099461,True
1030030728-P001,1030030728,A,0.2,0.16703804613119752,-16.480976934401244,True
1030030730-P001,1030030730,A,3.7,2.319443543970785,-37.312336649438244,True
1030032396-P001,1030032396,A,3.4,1.0342088163538634,-69.58209363665107,True
1030032399-P001,1030032399,A,3.3,1.3643442922923952,-58.65623356689711,True
1030032402-P001,1030032402,A,4.2,2.251730989546078,-46.38735739176005,True
1030032967-P001,1030032967,A,4.4,5.325441061523164,21.03275139825372,True
1030032976-P001,1030032976,A,1.4,3.836347607621186,174.02482911579904,True
1030032982-P001,1030032982,A,5.0,3.991094178224721,-20.17811643550558,True
1030033035-P001,1030033035,A,0.7,1.0230683103948033,46.1526157706862,True
1030033556-P001,1030033556,A,2.3,0.9114951752170609,-60.369774990562576,True
1030033602-P001,1030033602,A,1.1,0.8423090923204647,-23.426446152685035,True
1030040473-P001,1030040473,A,5.2,2.5366402368723784,-51.21845698322349,True
1030040474-P001,1030040474,A,7.5,6.310504902148178,-15.85993463802429,True
1030040475-P001,1030040475,A,4.1,1.925196453412103,-53.04398894116821,True
1030040476-P001,1030040476,A,2.5,2.0881036661170254,-16.475853355318986,True
1030040477-P001,1030040477,A,5.4,1.7551442707983376,-67.49732831854931,True
1030040479-P001,1030040479,A,2.4,1.8027241952322304,-24.88649186532373,True
1030040480-P001,1030040480,A,3.8,2.385324019126594,-37.22831528614227,True
1030040481-P001,1030040481,A,1.5,1.6707652704867035,11.384351365780237,True
1030040483-P001,1030040483,A,1.3,0.8790031624788076,-32.384372117014806,True
1030040486-P001,1030040486,A,3.0,1.898818353382085,-36.70605488726383,True
1030040487-P001,1030040487,A,2.5,0.8093919949425306,-67.62432020229878,True
1030040488-P001,1030040488,A,6.1,3.551085287429374,-41.785487091321734,True
1030040490-P001,1030040490,A,1.3,3.0219844651291434,132.46034347147256,True
1030040491-P001,1030040491,A,2.2,1.7422166611365097,-20.80833358470411,True
1030040493-P001,1030040493,A,1.2,1.7644808735147122,47.04007279289269,True
1030040496-P001,1030040496,A,0.9,0.44962841640234374,-50.04128706640625,True
1030040498-P001,1030040498,A,1.6,0.9332475226028402,-41.67202983732249,True
1030040501-P001,1030040501,A,2.2,1.575850075726306,-28.37045110334973,True
1030040509-P001,1030040509,A,0.4,0.4829673072016509,20.741826800412714,True
1030040510-P001,1030040510,A,3.8,2.494312330974845,-34.36020181645144,True
1030040515-P001,1030040515,A,5.3,1.1868783578612099,-77.6060687195998,True
1030040518-P001,1030040518,A,2.4,1.174406264141808,-51.066405660757994,True
1030040520-P001,1030040520,A,5.6,4.4158777498286375,-21.14504018163147,True
1030040521-P001,1030040521,A,1.3,0.8127219160979114,-37.482929530929894,True
1030040522-P001,1030040522,A,1.6,2.1504063298556386,34.40039561597741,True
1030040524-P001,1030040524,A,2.1,1.0721367101423809,-48.94587094560091,True
1030040525-P001,1030040525,A,1.1,1.4567132506862144,32.42847733511039,True
1030040526-P001,1030040526,A,1.4,1.9701294796655737,40.72353426182671,True
1030040528-P001,1030040528,A,1.9,1.2719135032721982,-33.05718403830535,True
1030040529-P001,1030040529,A,4.2,1.4352147206599604,-65.82822093666762,True
1030040530-P001,1030040530,A,2.5,1.7815777975032547,-28.736888099869812,True
1030040531-P001,1030040531,A,0.9,1.3414504366157913,49.0500485128657,True
1030040532-P001,1030040532,A,0.3,0.739619995459185,146.539998486395,True
1030040533-P001,1030040533,A,4.7,1.6203382770378272,-65.52471750983347,True
1030040534-P001,1030040534,A,0.8,1.2129811466772569,51.622643334657106,True
1030040536-P001,1030040536,A,1.1,0.7796029018300709,-29.127008924539016,True
1030040537-P001,1030040537,A,0.6,0.8774898575192458,46.24830958654097,True
1030040539-P001,1030040539,A,3.9,1.4117224953917933,-63.801987297646335,True
1030040540-P001,1030040540,A,1.8,1.4667056431888557,-18.516353156174688,True
1030040553-P001,1030040553,A,2.2,1.7339927519552396,-21.182147638398206,True
1030040554-P001,1030040554,A,2.6,0.5072081362388303,-80.49199476004499,True
1030040555-P001,1030040555,A,1.8,0.3651364085319758,-79.71464397044579,True
1030040556-P001,1030040556,A,8.0,3.872850874144138,-51.589364073198276,True
1030040562-P001,1030040562,A,1.2,0.5376448352224934,-55.196263731458885,True
1030040564-P001,1030040564,A,4.7,4.054880934678293,-13.725937560036328,True
1030040570-P001,1030040570,A,0.9,1.1372908208774155,26.365646764157276,True
1030040573-P001,1030040573,A,1.2,1.492907399901992,24.408949991832667,True
1030040574-P001,1030040574,A,1.8,1.1677935638848795,-35.12257978417336,True
1030040575-P001,1030040575,A,3.2,1.8506501013182515,-42.16718433380465,True
1030040579-P001,1030040579,A,5.0,2.792730434075868,-44.14539131848264,True
1030040580-P001,1030040580,A,3.8,2.5229491120098357,-33.60660231553064,True
1030040581-P001,1030040581,A,0.5,0.8334105425511722,66.68210851023444,True
1030040584-P001,1030040584,A,5.8,5.033936557929633,-13.207990380523569,True
1030040586-P001,1030040586,A,1.8,0.8842271694545483,-50.876268363636214,True
1030040589-P001,1030040589,A,1.7,1.923350437628122,13.138261036948359,True
1030043449-P001,1030043449,A,1.5,1.3240309783777062,-11.73126810815292,True
1030050999-P001,1030050999,A,1.0,2.0944967807457315,109.44967807457316,True
1030051003-P001,1030051003,A,1.0,0.8345147688410692,-16.548523115893076,True
1030051006-P001,1030051006,A,0.3,0.33964270590649387,13.214235302164628,True
1030051009-P001,1030051009,A,0.9,2.5415447884526863,182.3938653836318,True
1030051012-P001,1030051012,A,0.7,0.8648273128055464,23.546758972220918,True
1030051013-P001,1030051013,A,1.0,0.8068358471525173,-19.316415284748267,True
1030051017-P001,1030051017,A,3.5,1.6168600879109727,-53.80399748825793,True
1030051020-P001,1030051020,A,0.7,0.5893076585430548,-15.813191636706456,True
1030051021-P001,1030051021,A,2.4,0.935370244733029,-61.026239802790464,True
1030051022-P001,1030051022,A,0.2,0.596032703209915,198.01635160495746,True
1030051024-P001,1030051024,A,1.0,0.8528501310075335,-14.714986899246652,True
1030051025-P001,1030051025,A,1.2,0.33047880998459533,-72.46009916795039,True
1030051026-P001,1030051026,A,1.4,0.9993539055934805,-28.617578171894248,True
1030051027-P001,1030051027,A,1.2,1.320958168897646,10.079847408137166,True
1030051034-P001,1030051034,A,0.7,0.41900431741569927,-40.142240369185814,True
1030051035-P001,1030051035,A,0.6,0.46120670751694026,-23.132215413843287,True
1030051037-P001,1030051037,A,0.5,0.24124012871846248,-51.751974256307506,True
1030051047-P001,1030051047,A,1.4,1.1540022997013164,-17.57126430704882,True
1030051048-P001,1030051048,A,1.6,0.30225195585207976,-81.10925275924502,True
1030051050-P001,1030051050,A,0.7,0.34894736907663776,-50.150375846194606,True
1030061325-P001,1030061325,A,5.8,2.407840089470969,-58.48551569877639,True
1030070322-P001,1030070322,A,1.1,0.647052264516485,-41.17706686213773,True
1030070323-P001,1030070323,A,2.7,0.48159533752329364,-82.16313564728542,True
1030070328-P001,1030070328,A,2.8,0.9176224133693722,-67.22777095109385,True
1030070329-P001,1030070329,A,2.6,1.5141011285182349,-41.76534121083712,True
1030070330-P001,1030070330,A,0.3,0.37012220803839396,23.374069346131325,True
1030070338-P001,1030070338,A,0.5,0.30320086382353656,-39.35982723529269,True
1030070340-P001,1030070340,A,0.9,0.39573126512512025,-56.029859430542196,True
1030070341-P001,1030070341,A,0.5,0.37461480585080814,-25.077038829838372,True
1030070343-P001,1030070343,A,2.0,0.9664367009852962,-51.67816495073518,True
1030070353-P001,1030070353,A,1.3,1.8160386365542107,39.695279734939284,True
1030070358-P001,1030070358,A,3.0,1.3927704408082255,-53.57431863972582,True
1030070360-P001,1030070360,A,1.4,1.6294134046321649,16.386671759440357,True
1030070362-P001,1030070362,A,2.0,0.4686145934995204,-76.56927032502398,True
